Date,Close,High,Low,Open,Volume
2003-04-22,6.817634582519531,6.918058177943207,6.8109399599245934,6.918058177943207,18850
2003-04-23,6.82210111618042,6.918061390671174,6.806479755337769,6.918061390671174,24660
2003-04-24,6.808710098266602,6.8511112305251824,6.784162007119517,6.8511112305251824,19750
2003-04-25,6.82210111618042,7.02964302600458,6.7841633431410555,6.806479755337769,30980
2003-04-28,6.817634582519531,6.895741776110173,6.694895010912782,6.806476594427995,44500
2003-04-29,6.74176025390625,6.918059391087927,6.71721259067022,6.8131728374248,94750
2003-04-30,6.833260536193848,6.89574598871873,6.739531931756302,6.739531931756302,52150
2003-05-01,6.833260536193848,6.833260536193848,6.833260536193848,6.833260536193848,0
2003-05-02,6.806478977203369,7.0519586320030205,6.784162567557926,7.00509412918258,420770
2003-05-05,6.8778886795043945,6.9961653102280765,6.828792936421902,6.873425314046907,298740
2003-05-06,6.8734283447265625,7.007326387940747,6.8287959474219315,6.962693990636115,559620
2003-05-07,6.773003578186035,7.029641187191592,6.743992122224075,6.998398473678756,544950
2003-05-08,6.882354259490967,7.029641961781038,6.8064787248991,6.873427525703644,629490
2003-05-09,6.971621036529541,7.029643542241942,6.873429071043156,6.940378312549861,247370
2003-05-12,7.121140003204346,7.208173543415283,7.03856983060683,7.03856983060683,333560
2003-05-13,7.681278228759766,7.739301147257769,7.159077070078891,7.159077070078891,879930
2003-05-14,7.699132919311523,8.027183203072207,7.547381825551502,7.801787820590266,1038390
2003-05-15,7.873199462890625,7.9870132010985495,7.665657565029369,7.690205659595795,639550
2003-05-16,8.28828239440918,8.39093727798308,7.899978843046975,7.94684291798721,1042760
2003-05-19,8.500284194946289,8.596244415037269,8.257036333764477,8.413250704933501,1271000
2003-05-20,8.469043731689453,8.547150512289331,8.390936099789513,8.390936099789513,335400
2003-05-21,8.223564147949219,8.562772337553625,8.212406157437911,8.44895947225812,340700
2003-05-22,8.39763069152832,8.480200829663685,8.279353627388504,8.301670456141286,554350
2003-05-23,8.665427207946777,8.855115581808029,8.480201348809299,8.480201348809299,736930
2003-05-26,8.928759574890137,9.105058713470466,8.68104912917483,8.703365109448255,1146040
2003-05-27,8.707826614379883,9.348304645879638,8.660962555043293,9.348304645879638,184360
2003-05-28,8.538226127624512,8.904214596600777,8.480204053410151,8.837264936191513,206760
2003-05-29,8.730147361755371,8.76808556240754,8.480204724042434,8.527068808994791,290420
2003-05-30,8.971159934997559,9.08274152411121,8.768081476862712,8.768081476862712,589870
2003-06-02,9.127374649047852,9.328221005692672,8.97116024856855,9.09166857333544,830450
2003-06-03,8.93099308013916,9.194325774780411,8.881896894300896,9.149692955954736,504230
2003-06-04,8.935455322265625,9.105058990891498,8.926528589364235,9.01579421577792,157030
2003-06-05,8.810482025146484,9.136300055532105,8.703363803566278,8.977854405984298,197710
2003-06-06,8.781475067138672,9.011333833313623,8.678820158680166,9.011333833313623,152050
2003-06-09,8.759156227111816,8.926528639094846,8.660964718549813,8.879664568051624,84670
2003-06-10,8.654269218444824,8.8372629869191,8.605173889954235,8.832800471756407,171420
2003-06-11,9.020257949829102,9.105060221251358,8.654270364417561,8.823874907262073,710340
2003-06-12,9.457658767700195,9.636189197333232,9.149693244520558,9.149693244520558,1200870
2003-06-13,9.265737533569336,9.685284649849017,9.156387174859674,9.551386199308604,708390
2003-06-16,9.160848617553711,9.484435407602502,9.105057821038402,9.328221007099637,179360
2003-06-17,9.305906295776367,9.484436698667738,9.261273482228496,9.283589463352376,464770
2003-06-18,9.350539207458496,9.46212081684917,9.238957598067822,9.350539207458496,570430
2003-06-19,9.20324993133545,9.502288627028163,9.165311748003552,9.350537596300518,291430
2003-06-20,9.163080215454102,9.366158669399605,9.149690118568703,9.261271705380516,241330
2003-06-23,9.12291431427002,9.346077574443845,9.10506084483198,9.276896657321858,266160
2003-06-24,8.98901653289795,9.194327190591231,8.937689081299714,9.149694364892662,255360
2003-06-25,9.138534545898438,9.225568070410777,8.99347810417776,9.225568070410777,179020
2003-06-26,9.125144004821777,9.192092801113693,9.060426466176201,9.192092801113693,183770
2003-06-27,9.459890365600586,9.57370410385085,8.881897493622546,9.105060751509043,814560
2003-06-30,10.211298942565918,10.642664438641868,9.508591148134672,9.712678230247588,2242700
2003-07-01,10.612513542175293,11.222455040756477,10.37132071609976,10.436257144117118,3084650
2003-07-02,10.399152755737305,11.201584934410384,10.297109648781666,10.853709620393337,2255500
2003-07-03,10.452492713928223,10.844431885258038,10.345811171629117,10.654260132570899,1078070
2003-07-04,10.341172218322754,10.6217913901937,10.273916120527797,10.610195724810016,666830
2003-07-07,10.426982879638672,10.668176651031725,10.389876213631487,10.436259767313643,520650
2003-07-08,10.308703422546387,10.552215920700984,10.250724214190887,10.389873960367082,776100
2003-07-09,10.032723426818848,10.378279953068464,9.96546820675197,10.255364294826508,337100
2003-07-10,9.967787742614746,10.283194851925886,9.9260426319887,10.157959520047747,223060
2003-07-11,10.2020263671875,10.524390765516436,10.111578019330988,10.139408688529715,558950
2003-07-14,10.36204719543457,10.575410319454523,10.301748305816572,10.38987697580831,505360
2003-07-15,10.069830894470215,10.55685689212504,9.939958002849773,10.55685689212504,258490
2003-07-16,9.930682182312012,9.995618635101586,9.7868939434096,9.926043737870925,356440
2003-07-17,9.963150024414062,10.1579602599615,9.884298241342652,10.102300698200967,355180
2003-07-18,9.82863712310791,10.011850776639596,9.69412491488469,9.791530459579548,221620
2003-07-21,9.571209907531738,9.930680900743946,9.55497579642938,9.930680900743946,133460
2003-07-22,9.404226303100586,9.612951782305172,9.34624710162069,9.612951782305172,141120
2003-07-23,9.432061195373535,9.81008604207064,9.28827294531483,9.508594207550304,288580
2003-07-24,9.64310359954834,9.69412470787744,9.36944163011066,9.508591394197477,287100
2003-07-25,9.703402519226074,11.178394051723657,9.554975854140757,9.944596292336069,744540
2003-07-28,9.956191062927246,10.20434203714607,9.833275407854172,10.042000055071128,1119510
2003-07-29,9.956191062927246,10.157958487311426,9.884296516448915,9.995616505236484,907110
2003-07-30,10.065191268920898,10.51742840181976,10.023446166700612,10.106936371141185,1088900
2003-07-31,9.80544376373291,10.297108104100593,9.67788967799973,10.178830019649931,742820
2003-08-01,9.921403884887695,10.060554544286612,9.601359226124842,9.84487177420708,519840
2003-08-04,10.839794158935547,10.946475699584262,9.877338859741142,9.877338859741142,2843600
2003-08-05,10.331896781921387,11.271159964879207,10.250726228153095,10.900093312377471,1878740
2003-08-06,10.19970417022705,10.566133261471089,10.02344773252374,10.343492386618646,832870
2003-08-07,10.781816482543945,10.895455261921505,10.273917933026318,10.389876376705379,1228380
2003-08-08,10.837475776672363,11.127371878823965,10.679772226326477,10.992860547465824,1072420
2003-08-11,10.737752914428711,11.0856282845594,10.66585923747177,10.923286268226516,1044700
2003-08-12,10.983583450317383,11.475246982472207,10.900093232939781,10.900093232939781,1234810
2003-08-13,10.97430419921875,11.271157455119532,10.909367770663575,11.07866694846277,651740
2003-08-14,11.0462007522583,11.289713288520938,10.992859978386877,11.039242644575838,661380
2003-08-15,11.0462007522583,11.0462007522583,11.0462007522583,11.0462007522583,0
2003-08-18,11.440458297729492,11.688609249135164,11.132008471674425,11.132008471674425,1493480
2003-08-19,11.180713653564453,11.73499490880844,11.097223427140747,11.642228678654257,567150
2003-08-20,11.261884689331055,11.526269806897998,11.132010910222407,11.363927804185373,591390
2003-08-21,11.336095809936523,11.54482044290986,11.294350706403343,11.54482044290986,412880
2003-08-22,11.101858139038086,11.503074139185431,10.997495391093985,11.36392439838828,444770
2003-08-25,10.647302627563477,11.312903744316335,9.974743403667746,11.178392430352737,989530
2003-08-26,11.122733116149902,11.220138663720531,10.760943357240143,10.807326024500503,578450
2003-08-27,11.68397331237793,11.888059541157482,11.132010859544865,11.310586973246526,1587440
2003-08-28,11.8416748046875,12.157080980880425,11.71180104882506,12.01329278007412,1346900
2003-08-29,12.226659774780273,12.333341341023276,11.64222905558546,12.059679316526669,1665190
2003-09-01,12.576850891113281,12.746150088435543,12.3843603622591,12.449296798302546,1674170
2003-09-02,12.252171516418457,12.80181437844296,11.966912921442178,12.80181437844296,661730
2003-09-03,11.67237377166748,12.291591245614956,11.595840797749958,12.291591245614956,538010
2003-09-04,11.8231201171875,12.13388871081941,11.642225269370833,12.059675394551418,693760
2003-09-05,12.247529983520508,12.356530308696506,11.918207574524757,12.129251886707177,915570
2003-09-08,13.93588638305664,14.443784069250142,12.3843626598435,12.3843626598435,5635210
2003-09-09,13.713244438171387,14.552783239492728,13.455816577164997,14.146928726837553,4132120
2003-09-10,13.207664489746094,13.77586093650688,13.038365299186644,13.683093844699691,1497830
2003-09-11,13.933564186096191,14.327822106745199,12.33797607755117,13.219259893513566,2024230
2003-09-12,13.325943946838379,14.420591922791715,13.265645946242694,14.23969703631196,1488240
2003-09-15,12.73455810546875,13.360733969537396,12.616280864942366,13.35841430489781,905000
2003-09-16,13.07315444946289,13.209985445846417,12.303190468533018,12.811089008602183,788560
2003-09-17,13.295791625976562,13.961392647193435,13.172875110611024,13.172875110611024,1031010
2003-09-18,12.451618194580078,13.404796806771927,12.361170744026301,13.404796806771927,632650
2003-09-19,12.549019813537598,12.982704037947434,12.059675160660015,12.67425511407065,772750
2003-09-22,12.600041389465332,13.080109141203515,12.528146856010242,12.834276990895678,361920
2003-09-23,12.634830474853516,12.73223601646539,12.34029595536641,12.477126938676284,334830
2003-09-24,12.546700477600098,12.980385598032727,12.444657388217873,12.866745959092903,322920
2003-09-25,12.776300430297852,13.209984730387177,12.43074390401337,12.590767110849958,666630
2003-09-26,13.015172958374023,13.312027118478719,12.84819343330096,12.8945760940647,544850
2003-09-29,12.843558311462402,13.254051335155957,12.787897865583288,13.117220327258105,425060
2003-09-30,13.040682792663574,13.219258851736088,12.848192290476623,12.940958488445256,320510
2003-10-01,12.929366111755371,13.33058220959829,12.852833116396525,13.061558663109114,509710
2003-10-02,12.929366111755371,12.929366111755371,12.929366111755371,12.929366111755371,0
2003-10-03,12.825004577636719,13.163603044183507,12.76006812780385,13.158965484646396,348960
2003-10-06,12.83659553527832,13.047639804481975,12.755425002774013,12.987341821006266,381390
